Country_Name,Type,NetworkAccessType,NetworkType,YearQuarter,MeasureValue,Unit,Year,Quarter
Romania,Subscriptions,Fixed wireless access,Fixed broadband,2021-Q2,18724.0,Subscriptions,2021,Q2
Romania,Subscriptions,Fixed wireless access,Fixed broadband,2021-Q4,18273.0,Subscriptions,2021,Q4
Romania,Subscriptions,Fixed wireless access,Fixed broadband,2022-Q2,17927.0,Subscriptions,2022,Q2
Romania,Subscriptions,Fixed wireless access,Fixed broadband,2022-Q4,20457.0,Subscriptions,2022,Q4
Romania,Subscriptions,Fixed wireless access,Fixed broadband,2023-Q2,20850.0,Subscriptions,2023,Q2
Romania,Subscriptions,Fixed wireless access,Fixed broadband,2023-Q4,18444.0,Subscriptions,2023,Q4
Romania,Subscriptions,Fixed wireless access,Fixed broadband,2024-Q2,26768.0,Subscriptions,2024,Q2
Romania,Subscriptions,Fixed wireless access,Fixed broadband,2024-Q4,26722.0,Subscriptions,2024,Q4
Australia,Subscriptions,Data and Voice,Mobile broadband,2018-Q2,26981000.0,Subscriptions,2018,Q2
Australia,Subscriptions,Data and Voice,Mobile broadband,2018-Q4,24298000.0,Subscriptions,2018,Q4
Australia,Subscriptions,Data and Voice,Mobile broadband,2019-Q2,27535000.0,Subscriptions,2019,Q2
Australia,Subscriptions,Data and Voice,Mobile broadband,2019-Q4,27969000.0,Subscriptions,2019,Q4
Australia,Subscriptions,Data and Voice,Mobile broadband,2020-Q2,27452000.0,Subscriptions,2020,Q2
Australia,Subscriptions,Data and Voice,Mobile broadband,2020-Q4,27013000.0,Subscriptions,2020,Q4
Australia,Subscriptions,Data and Voice,Mobile broadband,2021-Q2,27092000.0,Subscriptions,2021,Q2
Australia,Subscriptions,Data and Voice,Mobile broadband,2021-Q4,27286000.0,Subscriptions,2021,Q4
Australia,Subscriptions,Data and Voice,Mobile broadband,2022-Q2,28018000.0,Subscriptions,2022,Q2
Australia,Subscriptions,Data and Voice,Mobile broadband,2022-Q4,28681000.0,Subscriptions,2022,Q4
Australia,Subscriptions,Data and Voice,Mobile broadband,2023-Q2,29130000.0,Subscriptions,2023,Q2
Australia,Subscriptions,Data and Voice,Mobile broadband,2023-Q4,29736000.0,Subscriptions,2023,Q4
Australia,Subscriptions,Data and Voice,Mobile broadband,2024-Q2,30136000.0,Subscriptions,2024,Q2
Australia,Subscriptions,Data and Voice,Mobile broadband,2024-Q4,30375000.0,Subscriptions,2024,Q4
Austria,Subscriptions,Data and Voice,Mobile broadband,2018-Q2,5472307.0,Subscriptions,2018,Q2
Austria,Subscriptions,Data and Voice,Mobile broadband,2018-Q4,5657891.0,Subscriptions,2018,Q4
Austria,Subscriptions,Data and Voice,Mobile broadband,2019-Q2,7362492.0,Subscriptions,2019,Q2
Austria,Subscriptions,Data and Voice,Mobile broadband,2019-Q4,7657768.0,Subscriptions,2019,Q4
Austria,Subscriptions,Data and Voice,Mobile broadband,2020-Q2,7721416.0,Subscriptions,2020,Q2
Austria,Subscriptions,Data and Voice,Mobile broadband,2020-Q4,7952238.0,Subscriptions,2020,Q4
Austria,Subscriptions,Data and Voice,Mobile broadband,2021-Q2,8102768.0,Subscriptions,2021,Q2
Austria,Subscriptions,Data and Voice,Mobile broadband,2021-Q4,8379946.0,Subscriptions,2021,Q4
Austria,Subscriptions,Data and Voice,Mobile broadband,2022-Q2,8370598.0,Subscriptions,2022,Q2
Austria,Subscriptions,Data and Voice,Mobile broadband,2022-Q4,8566480.0,Subscriptions,2022,Q4
Austria,Subscriptions,Data and Voice,Mobile broadband,2023-Q2,9045288.0,Subscriptions,2023,Q2
Austria,Subscriptions,Data and Voice,Mobile broadband,2023-Q4,9147142.0,Subscriptions,2023,Q4
Austria,Subscriptions,Data and Voice,Mobile broadband,2024-Q2,9251882.0,Subscriptions,2024,Q2
Austria,Subscriptions,Data and Voice,Mobile broadband,2024-Q4,9276835.0,Subscriptions,2024,Q4
Belgium,Subscriptions,Data and Voice,Mobile broadband,2018-Q2,7865406.0,Subscriptions,2018,Q2
Belgium,Subscriptions,Data and Voice,Mobile broadband,2018-Q4,8122930.0,Subscriptions,2018,Q4
Belgium,Subscriptions,Data and Voice,Mobile broadband,2019-Q2,8356437.0,Subscriptions,2019,Q2
Belgium,Subscriptions,Data and Voice,Mobile broadband,2019-Q4,9442929.0,Subscriptions,2019,Q4
Belgium,Subscriptions,Data and Voice,Mobile broadband,2020-Q2,9400862.0,Subscriptions,2020,Q2
Belgium,Subscriptions,Data and Voice,Mobile broadband,2020-Q4,9695925.0,Subscriptions,2020,Q4
Belgium,Subscriptions,Data and Voice,Mobile broadband,2021-Q2,9808068.0,Subscriptions,2021,Q2
Belgium,Subscriptions,Data and Voice,Mobile broadband,2021-Q4,10146573.0,Subscriptions,2021,Q4
Belgium,Subscriptions,Data and Voice,Mobile broadband,2022-Q2,10277592.0,Subscriptions,2022,Q2
Belgium,Subscriptions,Data and Voice,Mobile broadband,2022-Q4,10300098.0,Subscriptions,2022,Q4
Belgium,Subscriptions,Data and Voice,Mobile broadband,2023-Q2,10429330.0,Subscriptions,2023,Q2
Belgium,Subscriptions,Data and Voice,Mobile broadband,2023-Q4,10591474.0,Subscriptions,2023,Q4
Belgium,Subscriptions,Data and Voice,Mobile broadband,2024-Q2,10658981.0,Subscriptions,2024,Q2
Belgium,Subscriptions,Data and Voice,Mobile broadband,2024-Q4,10718502.0,Subscriptions,2024,Q4
Canada,Subscriptions,Data and Voice,Mobile broadband,2018-Q2,25011638.0,Subscriptions,2018,Q2
Canada,Subscriptions,Data and Voice,Mobile broadband,2018-Q4,25816843.0,Subscriptions,2018,Q4
Canada,Subscriptions,Data and Voice,Mobile broadband,2019-Q2,26489291.0,Subscriptions,2019,Q2
Canada,Subscriptions,Data and Voice,Mobile broadband,2019-Q4,28256386.0,Subscriptions,2019,Q4
Canada,Subscriptions,Data and Voice,Mobile broadband,2020-Q2,26639585.0,Subscriptions,2020,Q2
Canada,Subscriptions,Data and Voice,Mobile broadband,2020-Q4,26738378.0,Subscriptions,2020,Q4
Canada,Subscriptions,Data and Voice,Mobile broadband,2021-Q2,27181493.0,Subscriptions,2021,Q2
Canada,Subscriptions,Data and Voice,Mobile broadband,2021-Q4,28347486.0,Subscriptions,2021,Q4
Canada,Subscriptions,Data and Voice,Mobile broadband,2022-Q2,29409659.0,Subscriptions,2022,Q2
Canada,Subscriptions,Data and Voice,Mobile broadband,2022-Q4,30978377.0,Subscriptions,2022,Q4
Canada,Subscriptions,Data and Voice,Mobile broadband,2023-Q2,31166763.0,Subscriptions,2023,Q2
Canada,Subscriptions,Data and Voice,Mobile broadband,2023-Q4,32730629.0,Subscriptions,2023,Q4
Canada,Subscriptions,Data and Voice,Mobile broadband,2024-Q2,33498772.0,Subscriptions,2024,Q2
Canada,Subscriptions,Data and Voice,Mobile broadband,2024-Q4,34368570.0,Subscriptions,2024,Q4
Chile,Subscriptions,Data and Voice,Mobile broadband,2018-Q2,16197124.0,Subscriptions,2018,Q2
Chile,Subscriptions,Data and Voice,Mobile broadband,2018-Q4,16414065.0,Subscriptions,2018,Q4
Chile,Subscriptions,Data and Voice,Mobile broadband,2019-Q2,17021600.0,Subscriptions,2019,Q2
Chile,Subscriptions,Data and Voice,Mobile broadband,2019-Q4,17435976.0,Subscriptions,2019,Q4
Chile,Subscriptions,Data and Voice,Mobile broadband,2020-Q2,17438354.0,Subscriptions,2020,Q2
Chile,Subscriptions,Data and Voice,Mobile broadband,2020-Q4,18602530.0,Subscriptions,2020,Q4
Chile,Subscriptions,Data and Voice,Mobile broadband,2021-Q2,19599382.0,Subscriptions,2021,Q2
Chile,Subscriptions,Data and Voice,Mobile broadband,2021-Q4,20402935.0,Subscriptions,2021,Q4
Chile,Subscriptions,Data and Voice,Mobile broadband,2022-Q2,20614361.0,Subscriptions,2022,Q2
Chile,Subscriptions,Data and Voice,Mobile broadband,2022-Q4,20725871.0,Subscriptions,2022,Q4
Chile,Subscriptions,Data and Voice,Mobile broadband,2023-Q2,20623983.0,Subscriptions,2023,Q2
Chile,Subscriptions,Data and Voice,Mobile broadband,2023-Q4,20751048.0,Subscriptions,2023,Q4
Chile,Subscriptions,Data and Voice,Mobile broadband,2024-Q2,20742771.0,Subscriptions,2024,Q2
Chile,Subscriptions,Data and Voice,Mobile broadband,2024-Q4,20417350.0,Subscriptions,2024,Q4
Colombia,Subscriptions,Data and Voice,Mobile broadband,2018-Q2,23451748.0,Subscriptions,2018,Q2
Colombia,Subscriptions,Data and Voice,Mobile broadband,2018-Q4,25388123.0,Subscriptions,2018,Q4
Colombia,Subscriptions,Data and Voice,Mobile broadband,2019-Q2,25982034.0,Subscriptions,2019,Q2
Colombia,Subscriptions,Data and Voice,Mobile broadband,2019-Q4,29127543.0,Subscriptions,2019,Q4
Colombia,Subscriptions,Data and Voice,Mobile broadband,2020-Q2,27790970.0,Subscriptions,2020,Q2
Colombia,Subscriptions,Data and Voice,Mobile broadband,2020-Q4,31013726.0,Subscriptions,2020,Q4
Colombia,Subscriptions,Data and Voice,Mobile broadband,2021-Q2,32341812.0,Subscriptions,2021,Q2
Colombia,Subscriptions,Data and Voice,Mobile broadband,2021-Q4,36267257.0,Subscriptions,2021,Q4
Colombia,Subscriptions,Data and Voice,Mobile broadband,2022-Q2,41360130.0,Subscriptions,2022,Q2
Colombia,Subscriptions,Data and Voice,Mobile broadband,2022-Q4,43597160.0,Subscriptions,2022,Q4
Colombia,Subscriptions,Data and Voice,Mobile broadband,2023-Q2,44018025.0,Subscriptions,2023,Q2
Colombia,Subscriptions,Data and Voice,Mobile broadband,2023-Q4,46423722.0,Subscriptions,2023,Q4
Colombia,Subscriptions,Data and Voice,Mobile broadband,2024-Q2,46640576.0,Subscriptions,2024,Q2
Colombia,Subscriptions,Data and Voice,Mobile broadband,2024-Q4,48723177.0,Subscriptions,2024,Q4
Costa Rica,Subscriptions,Data and Voice,Mobile broadband,2018-Q2,4923982.0,Subscriptions,2018,Q2
Costa Rica,Subscriptions,Data and Voice,Mobile broadband,2018-Q4,4961658.0,Subscriptions,2018,Q4
Costa Rica,Subscriptions,Data and Voice,Mobile broadband,2019-Q2,4393097.0,Subscriptions,2019,Q2
Costa Rica,Subscriptions,Data and Voice,Mobile broadband,2019-Q4,4516462.0,Subscriptions,2019,Q4
Costa Rica,Subscriptions,Data and Voice,Mobile broadband,2020-Q2,4571234.0,Subscriptions,2020,Q2
Costa Rica,Subscriptions,Data and Voice,Mobile broadband,2020-Q4,4603552.0,Subscriptions,2020,Q4
Costa Rica,Subscriptions,Data and Voice,Mobile broadband,2021-Q2,4587682.0,Subscriptions,2021,Q2
Costa Rica,Subscriptions,Data and Voice,Mobile broadband,2021-Q4,4776933.0,Subscriptions,2021,Q4
Costa Rica,Subscriptions,Data and Voice,Mobile broadband,2022-Q2,4738416.0,Subscriptions,2022,Q2
Costa Rica,Subscriptions,Data and Voice,Mobile broadband,2022-Q4,4875293.0,Subscriptions,2022,Q4
Costa Rica,Subscriptions,Data and Voice,Mobile broadband,2023-Q2,4887227.0,Subscriptions,2023,Q2
Costa Rica,Subscriptions,Data and Voice,Mobile broadband,2023-Q4,5047834.0,Subscriptions,2023,Q4
Costa Rica,Subscriptions,Data and Voice,Mobile broadband,2024-Q2,5015064.0,Subscriptions,2024,Q2
Costa Rica,Subscriptions,Data and Voice,Mobile broadband,2024-Q4,5176663.0,Subscriptions,2024,Q4
Czechia,Subscriptions,Data and Voice,Mobile broadband,2018-Q2,8119380.0,Subscriptions,2018,Q2
Czechia,Subscriptions,Data and Voice,Mobile broadband,2018-Q4,8333355.0,Subscriptions,2018,Q4
Czechia,Subscriptions,Data and Voice,Mobile broadband,2019-Q2,9027627.0,Subscriptions,2019,Q2
Czechia,Subscriptions,Data and Voice,Mobile broadband,2019-Q4,9371850.0,Subscriptions,2019,Q4
Czechia,Subscriptions,Data and Voice,Mobile broadband,2020-Q2,9389905.0,Subscriptions,2020,Q2
Czechia,Subscriptions,Data and Voice,Mobile broadband,2020-Q4,9718362.0,Subscriptions,2020,Q4
Czechia,Subscriptions,Data and Voice,Mobile broadband,2021-Q2,10072929.0,Subscriptions,2021,Q2
Czechia,Subscriptions,Data and Voice,Mobile broadband,2021-Q4,10084705.0,Subscriptions,2021,Q4
Czechia,Subscriptions,Data and Voice,Mobile broadband,2022-Q2,10444839.0,Subscriptions,2022,Q2
Czechia,Subscriptions,Data and Voice,Mobile broadband,2022-Q4,10709224.0,Subscriptions,2022,Q4
Czechia,Subscriptions,Data and Voice,Mobile broadband,2023-Q2,10787078.0,Subscriptions,2023,Q2
Czechia,Subscriptions,Data and Voice,Mobile broadband,2023-Q4,11160166.0,Subscriptions,2023,Q4
Czechia,Subscriptions,Data and Voice,Mobile broadband,2024-Q2,11152208.0,Subscriptions,2024,Q2
Czechia,Subscriptions,Data and Voice,Mobile broadband,2024-Q4,11279635.0,Subscriptions,2024,Q4
Denmark,Subscriptions,Data and Voice,Mobile broadband,2018-Q2,6583483.0,Subscriptions,2018,Q2
Denmark,Subscriptions,Data and Voice,Mobile broadband,2018-Q4,6910411.0,Subscriptions,2018,Q4
Denmark,Subscriptions,Data and Voice,Mobile broadband,2019-Q2,6861299.0,Subscriptions,2019,Q2
Denmark,Subscriptions,Data and Voice,Mobile broadband,2019-Q4,6799330.0,Subscriptions,2019,Q4
Denmark,Subscriptions,Data and Voice,Mobile broadband,2020-Q2,6758219.0,Subscriptions,2020,Q2
Denmark,Subscriptions,Data and Voice,Mobile broadband,2020-Q4,6869930.0,Subscriptions,2020,Q4
Denmark,Subscriptions,Data and Voice,Mobile broadband,2021-Q2,6927874.0,Subscriptions,2021,Q2
Denmark,Subscriptions,Data and Voice,Mobile broadband,2021-Q4,7113499.0,Subscriptions,2021,Q4
Denmark,Subscriptions,Data and Voice,Mobile broadband,2022-Q2,7282342.0,Subscriptions,2022,Q2
Denmark,Subscriptions,Data and Voice,Mobile broadband,2022-Q4,7128884.0,Subscriptions,2022,Q4
Denmark,Subscriptions,Data and Voice,Mobile broadband,2023-Q2,7363278.0,Subscriptions,2023,Q2
Denmark,Subscriptions,Data and Voice,Mobile broadband,2023-Q4,7487836.0,Subscriptions,2023,Q4
Denmark,Subscriptions,Data and Voice,Mobile broadband,2024-Q2,7520854.0,Subscriptions,2024,Q2
Denmark,Subscriptions,Data and Voice,Mobile broadband,2024-Q4,7556556.0,Subscriptions,2024,Q4
Estonia,Subscriptions,Data and Voice,Mobile broadband,2018-Q2,1120029.0,Subscriptions,2018,Q2
Estonia,Subscriptions,Data and Voice,Mobile broadband,2018-Q4,1153941.0,Subscriptions,2018,Q4
Estonia,Subscriptions,Data and Voice,Mobile broadband,2019-Q2,1196237.0,Subscriptions,2019,Q2
Estonia,Subscriptions,Data and Voice,Mobile broadband,2019-Q4,2096145.0,Subscriptions,2019,Q4
Estonia,Subscriptions,Data and Voice,Mobile broadband,2020-Q2,1257025.0,Subscriptions,2020,Q2
Estonia,Subscriptions,Data and Voice,Mobile broadband,2020-Q4,2106318.0,Subscriptions,2020,Q4
Estonia,Subscriptions,Data and Voice,Mobile broadband,2021-Q2,1435054.0,Subscriptions,2021,Q2
Estonia,Subscriptions,Data and Voice,Mobile broadband,2021-Q4,2311904.0,Subscriptions,2021,Q4
Estonia,Subscriptions,Data and Voice,Mobile broadband,2022-Q2,2305087.0,Subscriptions,2022,Q2
Estonia,Subscriptions,Data and Voice,Mobile broadband,2022-Q4,2343641.0,Subscriptions,2022,Q4
Estonia,Subscriptions,Data and Voice,Mobile broadband,2023-Q2,2172926.0,Subscriptions,2023,Q2
Estonia,Subscriptions,Data and Voice,Mobile broadband,2023-Q4,2047125.0,Subscriptions,2023,Q4
Estonia,Subscriptions,Data and Voice,Mobile broadband,2024-Q2,2006692.0,Subscriptions,2024,Q2
Estonia,Subscriptions,Data and Voice,Mobile broadband,2024-Q4,2056218.0,Subscriptions,2024,Q4
Finland,Subscriptions,Data and Voice,Mobile broadband,2018-Q2,6220000.0,Subscriptions,2018,Q2
Finland,Subscriptions,Data and Voice,Mobile broadband,2018-Q4,6300000.0,Subscriptions,2018,Q4
Finland,Subscriptions,Data and Voice,Mobile broadband,2019-Q2,6320000.0,Subscriptions,2019,Q2
Finland,Subscriptions,Data and Voice,Mobile broadband,2019-Q4,6460000.0,Subscriptions,2019,Q4
Finland,Subscriptions,Data and Voice,Mobile broadband,2020-Q2,6480000.0,Subscriptions,2020,Q2
Finland,Subscriptions,Data and Voice,Mobile broadband,2020-Q4,6500000.0,Subscriptions,2020,Q4
Finland,Subscriptions,Data and Voice,Mobile broadband,2021-Q2,6530000.0,Subscriptions,2021,Q2
Finland,Subscriptions,Data and Voice,Mobile broadband,2021-Q4,6610000.0,Subscriptions,2021,Q4
Finland,Subscriptions,Data and Voice,Mobile broadband,2022-Q2,6630000.0,Subscriptions,2022,Q2
Finland,Subscriptions,Data and Voice,Mobile broadband,2022-Q4,6750000.0,Subscriptions,2022,Q4
Finland,Subscriptions,Data and Voice,Mobile broadband,2023-Q2,6810000.0,Subscriptions,2023,Q2
Finland,Subscriptions,Data and Voice,Mobile broadband,2023-Q4,6820000.0,Subscriptions,2023,Q4
Finland,Subscriptions,Data and Voice,Mobile broadband,2024-Q2,6800000.0,Subscriptions,2024,Q2
Finland,Subscriptions,Data and Voice,Mobile broadband,2024-Q4,6770000.0,Subscriptions,2024,Q4
France,Subscriptions,Data and Voice,Mobile broadband,2018-Q2,53867000.0,Subscriptions,2018,Q2
France,Subscriptions,Data and Voice,Mobile broadband,2018-Q4,55981000.0,Subscriptions,2018,Q4
France,Subscriptions,Data and Voice,Mobile broadband,2019-Q2,57767000.0,Subscriptions,2019,Q2
France,Subscriptions,Data and Voice,Mobile broadband,2019-Q4,59870000.0,Subscriptions,2019,Q4
France,Subscriptions,Data and Voice,Mobile broadband,2020-Q2,59443000.0,Subscriptions,2020,Q2
France,Subscriptions,Data and Voice,Mobile broadband,2020-Q4,61292000.0,Subscriptions,2020,Q4
France,Subscriptions,Data and Voice,Mobile broadband,2021-Q2,62965000.0,Subscriptions,2021,Q2
France,Subscriptions,Data and Voice,Mobile broadband,2021-Q4,64237000.0,Subscriptions,2021,Q4
France,Subscriptions,Data and Voice,Mobile broadband,2022-Q2,64647000.0,Subscriptions,2022,Q2
France,Subscriptions,Data and Voice,Mobile broadband,2022-Q4,65565000.0,Subscriptions,2022,Q4
France,Subscriptions,Data and Voice,Mobile broadband,2023-Q2,66792000.0,Subscriptions,2023,Q2
France,Subscriptions,Data and Voice,Mobile broadband,2023-Q4,68404000.0,Subscriptions,2023,Q4
France,Subscriptions,Data and Voice,Mobile broadband,2024-Q2,68896000.0,Subscriptions,2024,Q2
France,Subscriptions,Data and Voice,Mobile broadband,2024-Q4,70807000.0,Subscriptions,2024,Q4
Germany,Subscriptions,Data and Voice,Mobile broadband,2018-Q2,63312571.0,Subscriptions,2018,Q2
Germany,Subscriptions,Data and Voice,Mobile broadband,2018-Q4,65015849.0,Subscriptions,2018,Q4
Germany,Subscriptions,Data and Voice,Mobile broadband,2019-Q2,67146540.0,Subscriptions,2019,Q2
Germany,Subscriptions,Data and Voice,Mobile broadband,2019-Q4,68904713.0,Subscriptions,2019,Q4
Germany,Subscriptions,Data and Voice,Mobile broadband,2020-Q2,68986328.0,Subscriptions,2020,Q2
Germany,Subscriptions,Data and Voice,Mobile broadband,2020-Q4,72638000.0,Subscriptions,2020,Q4
Germany,Subscriptions,Data and Voice,Mobile broadband,2021-Q2,73661000.0,Subscriptions,2021,Q2
Germany,Subscriptions,Data and Voice,Mobile broadband,2021-Q4,75408000.0,Subscriptions,2021,Q4
Germany,Subscriptions,Data and Voice,Mobile broadband,2022-Q2,76385000.0,Subscriptions,2022,Q2
Germany,Subscriptions,Data and Voice,Mobile broadband,2022-Q4,73974000.0,Subscriptions,2022,Q4
Germany,Subscriptions,Data and Voice,Mobile broadband,2023-Q2,76769000.0,Subscriptions,2023,Q2
Germany,Subscriptions,Data and Voice,Mobile broadband,2023-Q4,78798000.0,Subscriptions,2023,Q4
Germany,Subscriptions,Data and Voice,Mobile broadband,2024-Q2,79309000.0,Subscriptions,2024,Q2
Germany,Subscriptions,Data and Voice,Mobile broadband,2024-Q4,81722000.0,Subscriptions,2024,Q4
Greece,Subscriptions,Data and Voice,Mobile broadband,2018-Q2,6884242.0,Subscriptions,2018,Q2
Greece,Subscriptions,Data and Voice,Mobile broadband,2018-Q4,7462320.0,Subscriptions,2018,Q4
Greece,Subscriptions,Data and Voice,Mobile broadband,2019-Q2,7762152.0,Subscriptions,2019,Q2
Greece,Subscriptions,Data and Voice,Mobile broadband,2019-Q4,7947794.0,Subscriptions,2019,Q4
Greece,Subscriptions,Data and Voice,Mobile broadband,2020-Q2,7968509.0,Subscriptions,2020,Q2
Greece,Subscriptions,Data and Voice,Mobile broadband,2020-Q4,8051690.0,Subscriptions,2020,Q4
Greece,Subscriptions,Data and Voice,Mobile broadband,2021-Q2,8293117.0,Subscriptions,2021,Q2
Greece,Subscriptions,Data and Voice,Mobile broadband,2021-Q4,8549004.0,Subscriptions,2021,Q4
Greece,Subscriptions,Data and Voice,Mobile broadband,2022-Q2,8759273.0,Subscriptions,2022,Q2
Greece,Subscriptions,Data and Voice,Mobile broadband,2022-Q4,8875527.0,Subscriptions,2022,Q4
Greece,Subscriptions,Data and Voice,Mobile broadband,2023-Q2,9082205.0,Subscriptions,2023,Q2
Greece,Subscriptions,Data and Voice,Mobile broadband,2023-Q4,9176839.0,Subscriptions,2023,Q4
Greece,Subscriptions,Data and Voice,Mobile broadband,2024-Q2,9326071.0,Subscriptions,2024,Q2
Greece,Subscriptions,Data and Voice,Mobile broadband,2024-Q4,9301653.0,Subscriptions,2024,Q4
Hungary,Subscriptions,Data and Voice,Mobile broadband,2018-Q2,5690589.0,Subscriptions,2018,Q2
Hungary,Subscriptions,Data and Voice,Mobile broadband,2018-Q4,6127914.0,Subscriptions,2018,Q4
Hungary,Subscriptions,Data and Voice,Mobile broadband,2019-Q2,6347723.0,Subscriptions,2019,Q2
Hungary,Subscriptions,Data and Voice,Mobile broadband,2019-Q4,6499527.0,Subscriptions,2019,Q4
Hungary,Subscriptions,Data and Voice,Mobile broadband,2020-Q2,6644610.0,Subscriptions,2020,Q2
Hungary,Subscriptions,Data and Voice,Mobile broadband,2020-Q4,6650509.0,Subscriptions,2020,Q4
Hungary,Subscriptions,Data and Voice,Mobile broadband,2021-Q2,6828075.0,Subscriptions,2021,Q2
